investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001002,2024-06-09,119094,Sip,594,Telangana,Hyderabad,T30,36-45,Male,52.5,Mandate,Pending
INV002302,2024-06-09,120504,Lumpsum,380597,West Bengal,Kolkata,T30,26-35,Male,10.1,UPI,Pending
INV001170,2024-06-09,102885,Redemption,93163,Karnataka,Mysore,B30,36-45,Male,34.6,Cheque,Pending
INV004080,2024-06-10,102886,Sip,13282,Punjab,Amritsar,B30,26-35,Female,18.7,UPI,Pending
INV000646,2024-06-10,119093,Sip,1051,Uttar Pradesh,Lucknow,T30,26-35,Female,23.9,UPI,Pending
INV000086,2024-06-10,120504,Sip,14025,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,Pending
INV002010,2024-06-10,119093,Lumpsum,76076,Uttar Pradesh,Agra,B30,56+,Male,11.6,Mandate,Pending
INV003344,2024-06-11,101208,Lumpsum,353812,Haryana,Gurugram,T30,36-45,Female,52.5,Mandate,Pending
INV000262,2024-06-12,100025,Sip,15796,Telangana,Hyderabad,T30,36-45,Male,47.6,Net Banking,Pending
INV004846,2024-06-12,125498,Redemption,137797,Rajasthan,Udaipur,B30,26-35,Male,9.2,Net Banking,Pending
INV000810,2024-06-12,102887,Redemption,121259,Rajasthan,Jaipur,T30,26-35,Male,11.2,Net Banking,Pending
INV000836,2024-06-12,100016,Sip,56629,Haryana,Gurugram,T30,26-35,Male,24.4,Net Banking,Pending
INV004203,2024-06-12,119095,Sip,2440,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Mandate,Pending
INV001315,2024-06-12,119095,Sip,12413,Telangana,Hyderabad,T30,46-55,Female,32.9,Mandate,Pending
INV002011,2024-06-12,119598,Redemption,283118,Tamil Nadu,Chennai,T30,36-45,Male,41.1,Cheque,Pending
INV003008,2024-06-13,120842,Sip,408,Rajasthan,Jaipur,T30,36-45,Female,37.4,Cheque,Pending
INV002013,2024-06-13,120507,Redemption,240699,Rajasthan,Jaipur,T30,46-55,Male,30.2,Net Banking,Pending
INV003432,2024-06-13,120844,Sip,6182,Uttar Pradesh,Agra,B30,56+,Female,11.2,Mandate,Pending
INV004950,2024-06-14,148568,Sip,8228,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Cheque,Pending
INV002940,2024-06-14,118633,Lumpsum,365439,Haryana,Faridabad,B30,26-35,Male,18.3,Cheque,Pending
INV002488,2024-06-14,118636,Lumpsum,363773,Delhi,Gurugram,T30,26-35,Male,12.2,Net Banking,Pending
INV002767,2024-06-14,149322,Sip,23779,Madhya Pradesh,Indore,T30,26-35,Male,10.8,Mandate,Pending
INV001925,2024-06-15,119552,Sip,48046,Uttar Pradesh,Kanpur,B30,36-45,Male,20.1,Mandate,Pending
INV002228,2024-06-15,120843,Lumpsum,431107,Uttar Pradesh,Kanpur,B30,18-25,Male,7.7,Mandate,Pending
INV002925,2024-06-15,119093,Sip,21643,West Bengal,Kolkata,T30,36-45,Female,48.6,Net Banking,Pending
INV002051,2024-06-15,125497,Redemption,315707,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Net Banking,Pending
INV002704,2024-06-16,101207,Redemption,491542,Delhi,Noida,T30,36-45,Female,47.8,Net Banking,Pending
INV000217,2024-06-16,118634,Redemption,223116,Tamil Nadu,Chennai,T30,56+,Male,50.1,Net Banking,Pending
INV004833,2024-06-16,149323,Lumpsum,98874,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Net Banking,Pending
INV001355,2024-06-16,101208,Sip,10784,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Mandate,Pending
INV000578,2024-06-16,125498,Sip,4593,Maharashtra,Nashik,B30,26-35,Male,10.9,Cheque,Pending
INV003012,2024-06-16,119552,Sip,1095,Madhya Pradesh,Indore,T30,36-45,Male,41.8,UPI,Pending
INV004363,2024-06-16,125498,Sip,2065,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Pending
INV002881,2024-06-16,120842,Redemption,341691,Uttar Pradesh,Agra,B30,26-35,Female,11.4,Net Banking,Pending
INV004968,2024-06-17,119120,Sip,2371,Delhi,Noida,T30,26-35,Male,22.2,UPI,Pending
INV003460,2024-06-17,149322,Lumpsum,314747,Delhi,New Delhi,T30,26-35,Male,14.6,Net Banking,Pending
INV003078,2024-06-17,101208,Sip,953,Haryana,Gurugram,T30,36-45,Male,57.5,UPI,Pending
INV002570,2024-06-17,119120,Sip,4862,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,Pending
INV004934,2024-06-17,102885,Redemption,98070,West Bengal,Kolkata,T30,26-35,Female,22.0,Net Banking,Pending
INV003616,2024-06-17,120503,Sip,2646,Rajasthan,Jaipur,T30,36-45,Female,14.0,Mandate,Pending
INV004995,2024-06-17,120843,Redemption,207357,West Bengal,Kolkata,T30,36-45,Male,53.0,Mandate,Pending
INV003824,2024-06-17,118634,Sip,2361,Telangana,Hyderabad,T30,26-35,Male,9.4,Net Banking,Pending
INV000274,2024-06-18,119120,Sip,2310,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,UPI,Pending
INV003073,2024-06-18,100025,Redemption,75754,Punjab,Amritsar,B30,26-35,Male,11.9,Cheque,Pending
INV003060,2024-06-18,118634,Sip,1023,Rajasthan,Jaipur,T30,56+,Female,16.6,Mandate,Pending
INV001143,2024-06-18,120504,Sip,23107,Delhi,Noida,T30,26-35,Male,10.7,Mandate,Pending
INV000676,2024-06-18,119093,Sip,6361,Rajasthan,Udaipur,B30,56+,Male,71.7,Mandate,Pending
INV000678,2024-06-18,118636,Lumpsum,451114,Gujarat,Surat,T30,26-35,Male,19.1,Cheque,Pending
INV003158,2024-06-18,118632,Sip,2410,Karnataka,Mysore,B30,26-35,Male,21.1,UPI,Pending
INV004963,2024-06-19,119551,Sip,2575,Delhi,Noida,T30,36-45,Female,59.6,Mandate,Pending
INV000713,2024-06-19,148567,Sip,44050,Delhi,Noida,T30,36-45,Female,23.7,Mandate,Pending
INV004297,2024-06-19,119599,Sip,13903,Karnataka,Bangalore,T30,36-45,Female,19.5,Cheque,Pending
INV001849,2024-06-20,120505,Sip,46968,Gujarat,Ahmedabad,T30,36-45,Female,49.3,Cheque,Pending
INV001379,2024-06-20,149324,Sip,49427,Punjab,Amritsar,B30,56+,Female,74.3,Cheque,Pending
INV003598,2024-06-20,120504,Sip,5890,Delhi,Gurugram,T30,26-35,Female,12.7,Cheque,Pending
INV000346,2024-06-20,100033,Sip,16931,Haryana,Faridabad,B30,26-35,Male,22.0,Net Banking,Pending
INV002159,2024-06-20,100025,Lumpsum,206186,Haryana,Gurugram,T30,26-35,Male,7.0,Cheque,Pending
INV000500,2024-06-21,125497,Redemption,124387,West Bengal,Kolkata,T30,26-35,Female,19.9,Cheque,Pending
INV004343,2024-06-21,148568,Sip,12234,Madhya Pradesh,Bhopal,B30,18-25,Male,7.9,Cheque,Pending
INV000593,2024-06-21,120843,Lumpsum,72638,Telangana,Hyderabad,T30,56+,Male,50.2,UPI,Pending
INV003334,2024-06-22,120507,Sip,512,Maharashtra,Pune,T30,56+,Male,25.2,Net Banking,Pending
INV004082,2024-06-22,120507,Sip,16695,Punjab,Amritsar,B30,56+,Male,26.0,Cheque,Pending
INV004113,2024-06-22,149324,Sip,1025,Gujarat,Ahmedabad,T30,36-45,Male,51.8,Net Banking,Pending
INV004638,2024-06-22,119095,Sip,428,Delhi,New Delhi,T30,26-35,Male,6.3,Mandate,Pending
INV001349,2024-06-22,149323,Sip,439,Haryana,Gurugram,T30,18-25,Female,5.3,UPI,Pending
INV000205,2024-06-22,118635,Sip,8894,Haryana,Faridabad,B30,18-25,Male,4.4,Mandate,Pending
INV003391,2024-06-22,120842,Sip,3555,West Bengal,Kolkata,T30,26-35,Male,20.2,UPI,Pending
INV000417,2024-06-22,148569,Sip,3215,Haryana,Gurugram,T30,26-35,Female,13.5,Cheque,Pending
INV004321,2024-06-23,101206,Sip,3234,West Bengal,Kolkata,T30,26-35,Male,16.0,Cheque,Pending
INV002490,2024-06-23,101208,Sip,45646,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Pending
INV003824,2024-06-23,119094,Lumpsum,355883,Telangana,Hyderabad,T30,26-35,Male,9.4,Cheque,Pending
INV003209,2024-06-23,101208,Sip,10041,Delhi,Gurugram,T30,46-55,Male,76.0,Net Banking,Pending
INV003794,2024-06-23,149323,Redemption,101532,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Mandate,Pending
INV004479,2024-06-23,100033,Sip,1103,Rajasthan,Jaipur,T30,36-45,Male,43.7,UPI,Pending
INV002671,2024-06-24,119551,Sip,48718,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Pending
INV000113,2024-06-24,119551,Sip,2964,Punjab,Chandigarh,T30,26-35,Female,7.3,UPI,Pending
INV002779,2024-06-24,100033,Sip,22309,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Net Banking,Pending
INV001791,2024-06-24,119551,Sip,504,Delhi,New Delhi,T30,26-35,Male,13.3,UPI,Pending
INV004454,2024-06-24,120506,Redemption,405190,West Bengal,Kolkata,T30,36-45,Male,37.4,Net Banking,Pending
INV002643,2024-06-24,119094,Sip,1095,Telangana,Hyderabad,T30,36-45,Male,29.2,Mandate,Pending
INV002261,2024-06-24,120504,Sip,5940,Uttar Pradesh,Kanpur,B30,18-25,Male,5.0,Cheque,Pending
INV003644,2024-06-24,120843,Sip,27535,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Mandate,Pending
INV000305,2024-06-24,101208,Sip,4778,Rajasthan,Udaipur,B30,36-45,Male,21.4,Cheque,Pending
INV000597,2024-06-24,119092,Lumpsum,432163,Gujarat,Surat,T30,46-55,Male,48.6,Mandate,Pending
INV004043,2024-06-24,118636,Sip,1687,Punjab,Amritsar,B30,36-45,Female,39.5,Mandate,Pending
INV004566,2024-06-24,102885,Lumpsum,353935,Punjab,Chandigarh,T30,26-35,Male,20.1,UPI,Pending
INV001662,2024-06-24,120505,Sip,906,Delhi,Gurugram,T30,36-45,Male,45.6,Cheque,Pending
INV001063,2024-06-25,101206,Sip,5958,Haryana,Faridabad,B30,26-35,Male,24.1,Net Banking,Pending
INV000045,2024-06-25,120841,Sip,24208,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,Cheque,Pending
INV002234,2024-06-25,149324,Redemption,283250,Rajasthan,Jaipur,T30,26-35,Male,24.5,Cheque,Pending
INV002688,2024-06-25,120843,Sip,8871,Uttar Pradesh,Lucknow,T30,26-35,Male,23.5,Cheque,Pending
INV002850,2024-06-25,119599,Sip,3321,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Net Banking,Pending
INV000919,2024-06-25,119120,Lumpsum,23712,Telangana,Hyderabad,T30,46-55,Male,49.7,Net Banking,Pending
INV000760,2024-06-25,119120,Sip,2646,West Bengal,Kolkata,T30,36-45,Male,29.2,Mandate,Pending
INV001929,2024-06-26,101208,Sip,4567,Rajasthan,Jaipur,T30,56+,Male,60.1,Mandate,Pending
INV000586,2024-06-26,118635,Redemption,124438,West Bengal,Kolkata,T30,36-45,Male,43.8,Net Banking,Pending
INV002834,2024-06-26,119598,Sip,5372,West Bengal,Kolkata,T30,18-25,Male,6.9,UPI,Pending
INV003054,2024-06-26,102886,Lumpsum,412756,Telangana,Hyderabad,T30,56+,Female,77.1,Mandate,Pending
INV003987,2024-06-26,125498,Sip,17774,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Net Banking,Pending
INV001094,2024-06-27,148569,Lumpsum,300322,Haryana,Gurugram,T30,26-35,Male,21.6,UPI,Pending
INV002682,2024-06-27,120507,Sip,595,Karnataka,Mysore,B30,26-35,Male,17.9,Mandate,Pending
INV000303,2024-06-27,119093,Sip,1009,West Bengal,Kolkata,T30,18-25,Female,5.0,UPI,Pending
INV003719,2024-06-27,102887,Lumpsum,139155,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,Pending
INV004611,2024-06-27,102886,Lumpsum,312786,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Net Banking,Pending
INV000941,2024-06-28,120505,Lumpsum,412890,Rajasthan,Udaipur,B30,26-35,Male,7.2,Mandate,Pending
INV000020,2024-06-28,120842,Sip,5092,Delhi,Noida,T30,36-45,Female,17.0,Cheque,Pending
INV003096,2024-06-28,101208,Lumpsum,419906,Uttar Pradesh,Kanpur,B30,26-35,Male,12.4,Cheque,Pending
INV001123,2024-06-28,118632,Lumpsum,263763,Uttar Pradesh,Lucknow,T30,26-35,Male,23.9,Net Banking,Pending
INV001033,2024-06-29,119120,Lumpsum,326325,Punjab,Amritsar,B30,36-45,Male,19.9,Net Banking,Pending
INV000509,2024-06-29,120844,Lumpsum,88750,Madhya Pradesh,Bhopal,B30,56+,Male,26.5,Cheque,Pending
INV004205,2024-06-29,149324,Sip,4094,Telangana,Hyderabad,T30,56+,Female,56.9,Cheque,Pending
INV000207,2024-06-29,101206,Sip,48497,Madhya Pradesh,Indore,T30,26-35,Female,18.0,Cheque,Pending
INV002437,2024-06-29,149323,Sip,20275,Haryana,Faridabad,B30,26-35,Male,24.8,UPI,Pending
INV004654,2024-06-29,148569,Redemption,335534,Haryana,Gurugram,T30,46-55,Female,95.0,Mandate,Pending
INV001470,2024-06-29,118634,Sip,1065,Haryana,Gurugram,T30,36-45,Male,26.2,Cheque,Pending
INV001413,2024-06-29,101208,Lumpsum,61325,Karnataka,Bangalore,T30,36-45,Male,41.8,Net Banking,Pending
INV002477,2024-06-30,148567,Sip,50284,West Bengal,Kolkata,T30,46-55,Female,72.4,UPI,Pending
INV004401,2024-06-30,148567,Sip,7043,Rajasthan,Udaipur,B30,26-35,Male,22.6,Mandate,Pending
INV000883,2024-06-30,119598,Sip,2785,Tamil Nadu,Chennai,T30,18-25,Female,3.7,Mandate,Pending
INV004549,2024-06-30,102886,Sip,473,Tamil Nadu,Chennai,T30,36-45,Male,40.7,Net Banking,Pending
INV002712,2024-07-01,149324,Sip,7486,Karnataka,Bangalore,T30,46-55,Male,24.8,UPI,Pending
INV000970,2024-07-01,120842,Lumpsum,285720,Tamil Nadu,Coimbatore,B30,46-55,Male,28.8,Net Banking,Pending
INV004741,2024-07-01,120841,Sip,8079,Telangana,Hyderabad,T30,26-35,Female,24.9,Net Banking,Pending
INV000584,2024-07-01,119095,Sip,2207,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,UPI,Pending
INV004405,2024-07-01,148568,Redemption,496031,Madhya Pradesh,Indore,T30,36-45,Female,35.9,Net Banking,Pending
INV000793,2024-07-01,148568,Lumpsum,211777,West Bengal,Kolkata,T30,26-35,Female,8.4,UPI,Pending
INV001777,2024-07-01,119094,Sip,1759,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,Pending
INV003197,2024-07-02,118635,Lumpsum,6114,Punjab,Chandigarh,T30,26-35,Male,24.7,Mandate,Pending
INV001826,2024-07-02,119598,Sip,17845,Punjab,Amritsar,B30,18-25,Male,4.7,UPI,Pending
INV001805,2024-07-03,120503,Sip,497,Gujarat,Ahmedabad,T30,36-45,Male,44.9,Cheque,Pending
INV002798,2024-07-03,119598,Sip,8365,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Cheque,Pending
INV001315,2024-07-03,118634,Sip,1687,Telangana,Hyderabad,T30,46-55,Female,32.9,UPI,Pending
INV002533,2024-07-03,125498,Sip,809,Haryana,Faridabad,B30,46-55,Male,73.5,Net Banking,Pending
INV002016,2024-07-04,119120,Sip,1683,Delhi,Noida,T30,46-55,Male,17.2,UPI,Pending
INV001561,2024-07-04,101208,Sip,29182,Rajasthan,Udaipur,B30,36-45,Male,39.4,Mandate,Pending
INV004061,2024-07-04,148567,Sip,45711,Punjab,Chandigarh,T30,26-35,Male,22.2,Net Banking,Pending
INV003824,2024-07-04,101208,Lumpsum,469696,Telangana,Hyderabad,T30,26-35,Male,9.4,Net Banking,Pending
INV001458,2024-07-05,120844,Lumpsum,140168,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Mandate,Pending
INV003543,2024-07-05,102885,Lumpsum,374623,Maharashtra,Nashik,B30,26-35,Male,8.3,Net Banking,Pending
INV003031,2024-07-05,119094,Redemption,7261,Karnataka,Bangalore,T30,18-25,Male,7.7,Net Banking,Pending
INV004731,2024-07-05,119094,Lumpsum,422684,Punjab,Amritsar,B30,26-35,Male,17.6,Net Banking,Pending
INV002689,2024-07-05,118635,Sip,1135,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,UPI,Pending
INV000309,2024-07-05,148568,Sip,956,Delhi,Gurugram,T30,26-35,Male,18.1,Cheque,Pending
INV001037,2024-07-06,102886,Sip,8336,Haryana,Faridabad,B30,36-45,Female,41.8,Cheque,Pending
INV002018,2024-07-06,101207,Sip,2495,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Mandate,Pending
INV003745,2024-07-06,120505,Lumpsum,290419,West Bengal,Kolkata,T30,36-45,Male,17.8,Cheque,Pending
INV000350,2024-07-06,148568,Sip,16066,Uttar Pradesh,Lucknow,T30,46-55,Male,32.0,UPI,Pending
INV000287,2024-07-06,148568,Redemption,342773,Uttar Pradesh,Kanpur,B30,56+,Female,15.9,Cheque,Pending
INV003766,2024-07-06,118635,Sip,8985,West Bengal,Kolkata,T30,36-45,Male,52.3,UPI,Pending
INV000285,2024-07-07,120505,Lumpsum,312793,Madhya Pradesh,Indore,T30,18-25,Female,3.6,UPI,Pending
INV004992,2024-07-07,125497,Lumpsum,376369,Rajasthan,Udaipur,B30,26-35,Male,11.1,Mandate,Pending
INV001666,2024-07-07,119551,Sip,51182,Madhya Pradesh,Bhopal,B30,36-45,Male,58.1,Net Banking,Pending
INV004243,2024-07-07,100016,Redemption,524410,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,Pending
INV003279,2024-07-08,149324,Sip,3111,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending
INV002947,2024-07-08,118636,Lumpsum,86418,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Pending
INV004910,2024-07-08,119552,Sip,11361,Karnataka,Mysore,B30,26-35,Female,22.7,UPI,Pending
INV000601,2024-07-09,119092,Lumpsum,217669,Rajasthan,Jaipur,T30,46-55,Male,52.6,Net Banking,Pending
INV002904,2024-07-09,119551,Redemption,540629,West Bengal,Kolkata,T30,36-45,Male,52.2,Mandate,Pending
INV004108,2024-07-09,120506,Sip,2131,Madhya Pradesh,Indore,T30,36-45,Female,22.5,Cheque,Pending
INV003110,2024-07-09,118635,Lumpsum,489053,Rajasthan,Jaipur,T30,26-35,Male,9.0,Net Banking,Pending
INV004333,2024-07-10,119599,Lumpsum,265079,Telangana,Hyderabad,T30,36-45,Female,14.8,UPI,Pending
INV001235,2024-07-10,148569,Sip,25662,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Pending
INV002862,2024-07-10,119094,Sip,572,Telangana,Hyderabad,T30,56+,Male,72.7,Cheque,Pending
INV003892,2024-07-10,118632,Lumpsum,358731,Punjab,Amritsar,B30,46-55,Male,24.4,Net Banking,Pending
INV000567,2024-07-11,149323,Lumpsum,377559,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,Pending
INV001002,2024-07-11,118633,Sip,10436,Telangana,Hyderabad,T30,36-45,Male,52.5,Mandate,Pending
INV000354,2024-07-11,100016,Lumpsum,191334,Telangana,Hyderabad,T30,26-35,Male,21.2,UPI,Pending
INV001291,2024-07-11,119095,Sip,2755,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,Net Banking,Pending
INV002782,2024-07-11,101206,Sip,12043,Punjab,Chandigarh,T30,18-25,Male,3.7,Mandate,Pending
INV004125,2024-07-11,149324,Sip,40082,Gujarat,Surat,T30,26-35,Male,9.4,Mandate,Pending
INV003542,2024-07-11,102886,Sip,5143,Telangana,Hyderabad,T30,26-35,Male,10.0,Mandate,Pending
INV000058,2024-07-11,125498,Sip,9437,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Pending
INV003925,2024-07-11,118636,Lumpsum,263187,Punjab,Amritsar,B30,26-35,Female,14.2,Mandate,Pending
INV002577,2024-07-12,149323,Sip,46803,Karnataka,Mysore,B30,36-45,Female,60.0,UPI,Pending
INV001223,2024-07-12,119120,Lumpsum,472584,Punjab,Amritsar,B30,56+,Male,46.0,UPI,Pending
INV004939,2024-07-12,119552,Sip,44794,Punjab,Amritsar,B30,18-25,Male,4.7,Net Banking,Pending
INV002942,2024-07-12,120503,Sip,573,Delhi,Noida,T30,36-45,Male,27.8,Mandate,Pending
INV001178,2024-07-12,148567,Sip,1060,West Bengal,Kolkata,T30,26-35,Female,10.3,UPI,Pending
INV004091,2024-07-12,149323,Lumpsum,75297,Tamil Nadu,Chennai,T30,26-35,Male,7.2,UPI,Pending
INV001810,2024-07-12,120505,Sip,5742,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,UPI,Pending
INV004329,2024-07-13,101206,Lumpsum,375673,Haryana,Gurugram,T30,18-25,Female,7.5,Mandate,Pending
INV004982,2024-07-13,120504,Lumpsum,162190,Haryana,Faridabad,B30,18-25,Female,7.9,Cheque,Pending
INV002630,2024-07-13,149323,Sip,1136,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Pending
INV002141,2024-07-13,149323,Sip,1900,Delhi,New Delhi,T30,46-55,Male,36.2,UPI,Pending
INV003872,2024-07-13,119551,Sip,2235,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Net Banking,Pending
INV004341,2024-07-13,119551,Sip,1011,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Pending
INV003695,2024-07-13,148568,Sip,2725,Karnataka,Bangalore,T30,36-45,Male,31.0,UPI,Pending
INV004250,2024-07-14,120503,Lumpsum,495134,Haryana,Gurugram,T30,26-35,Female,6.4,Net Banking,Pending
INV000313,2024-07-14,120507,Redemption,57578,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Cheque,Pending
INV000146,2024-07-14,120842,Sip,56908,Delhi,Gurugram,T30,26-35,Male,14.1,Net Banking,Pending
INV001583,2024-07-14,100025,Lumpsum,47142,Delhi,Gurugram,T30,18-25,Male,3.1,Mandate,Pending
INV000155,2024-07-15,120506,Sip,549,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Mandate,Pending
INV003579,2024-07-15,120843,Sip,1614,West Bengal,Kolkata,T30,18-25,Male,4.6,UPI,Pending
INV004169,2024-07-15,119599,Sip,51481,Rajasthan,Udaipur,B30,26-35,Female,20.4,UPI,Pending
INV003941,2024-07-15,118635,Lumpsum,357265,Rajasthan,Udaipur,B30,26-35,Male,8.0,Mandate,Pending
INV001269,2024-07-15,148567,Sip,5179,Maharashtra,Mumbai,T30,26-35,Male,14.4,Mandate,Pending
INV004311,2024-07-16,118632,Redemption,210855,Uttar Pradesh,Agra,B30,26-35,Female,17.0,UPI,Pending
INV004629,2024-07-16,119095,Sip,8527,Karnataka,Bangalore,T30,18-25,Female,4.9,UPI,Pending
INV003638,2024-07-16,149324,Lumpsum,53539,West Bengal,Kolkata,T30,56+,Male,27.1,Net Banking,Pending
INV000662,2024-07-16,120507,Sip,2089,Gujarat,Surat,T30,36-45,Female,20.1,Mandate,Pending
INV003517,2024-07-16,125497,Sip,6499,Gujarat,Ahmedabad,T30,26-35,Male,16.6,Mandate,Pending
INV000857,2024-07-16,102886,Sip,7192,Gujarat,Ahmedabad,T30,26-35,Female,23.6,UPI,Pending
INV002271,2024-07-16,148568,Lumpsum,402634,Tamil Nadu,Chennai,T30,46-55,Female,75.9,Net Banking,Pending
INV001024,2024-07-17,149322,Redemption,184995,Uttar Pradesh,Agra,B30,18-25,Female,6.7,Cheque,Pending
INV001507,2024-07-17,149322,Sip,2087,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,Pending
INV002992,2024-07-17,120842,Redemption,16135,Tamil Nadu,Chennai,T30,26-35,Male,14.6,Net Banking,Pending
INV000313,2024-07-17,100025,Sip,6386,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Mandate,Pending
INV000228,2024-07-18,100033,Lumpsum,263376,Karnataka,Bangalore,T30,26-35,Male,7.2,Cheque,Pending
INV003340,2024-07-18,101206,Lumpsum,297479,Madhya Pradesh,Indore,T30,26-35,Male,22.5,Cheque,Pending
INV000242,2024-07-18,149324,Sip,8191,Maharashtra,Nashik,B30,36-45,Male,40.2,Net Banking,Pending
INV003675,2024-07-18,120843,Redemption,237374,West Bengal,Kolkata,T30,56+,Male,63.9,Mandate,Pending
INV000269,2024-07-19,118633,Sip,1775,Punjab,Amritsar,B30,46-55,Male,47.3,UPI,Pending
INV004498,2024-07-19,118634,Sip,8304,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Pending
INV002633,2024-07-19,119095,Lumpsum,223550,Karnataka,Bangalore,T30,26-35,Female,8.1,Mandate,Pending
INV002137,2024-07-19,120506,Redemption,255600,Tamil Nadu,Coimbatore,B30,36-45,Male,17.6,Net Banking,Pending
INV001808,2024-07-19,120844,Lumpsum,193447,Punjab,Chandigarh,T30,26-35,Female,7.0,Mandate,Pending
INV002211,2024-07-20,101208,Sip,1019,Gujarat,Surat,T30,26-35,Male,11.3,Net Banking,Pending
INV003222,2024-07-20,100016,Sip,8021,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,Pending
INV002084,2024-07-20,119094,Sip,2072,Punjab,Chandigarh,T30,18-25,Male,5.4,Mandate,Pending
INV001841,2024-07-20,148568,Redemption,42027,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Net Banking,Pending
INV000986,2024-07-20,102887,Sip,24038,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Net Banking,Pending
INV001759,2024-07-20,148569,Sip,8574,Haryana,Faridabad,B30,36-45,Female,25.6,Net Banking,Pending
INV003969,2024-07-20,120841,Sip,2019,Karnataka,Bangalore,T30,46-55,Male,76.3,Mandate,Pending
INV000243,2024-07-21,120505,Sip,1958,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,Pending
INV003212,2024-07-22,119120,Redemption,224197,West Bengal,Kolkata,T30,26-35,Male,17.2,Mandate,Pending
INV004523,2024-07-22,119092,Lumpsum,325937,Haryana,Gurugram,T30,26-35,Female,13.5,Mandate,Pending
INV003047,2024-07-22,102885,Sip,3441,Maharashtra,Mumbai,T30,46-55,Male,40.0,Net Banking,Pending
INV003792,2024-07-23,148567,Sip,6954,Maharashtra,Pune,T30,46-55,Male,17.9,Cheque,Pending
INV002208,2024-07-24,119094,Sip,5590,Punjab,Chandigarh,T30,56+,Male,61.1,UPI,Pending
INV001197,2024-07-24,118635,Sip,2093,West Bengal,Kolkata,T30,36-45,Female,29.6,Mandate,Pending
INV002292,2024-07-24,120506,Lumpsum,311195,Rajasthan,Udaipur,B30,36-45,Male,54.1,Cheque,Pending
INV003449,2024-07-25,102886,Redemption,324067,Gujarat,Ahmedabad,T30,56+,Male,10.0,Net Banking,Pending
INV001549,2024-07-25,100016,Sip,45669,Haryana,Gurugram,T30,36-45,Male,19.5,Net Banking,Pending
INV003511,2024-07-25,120504,Redemption,234064,Haryana,Gurugram,T30,46-55,Male,36.8,Cheque,Pending
INV002459,2024-07-25,120843,Sip,1779,Rajasthan,Udaipur,B30,18-25,Female,5.2,Cheque,Pending
INV000131,2024-07-25,120844,Sip,1698,Telangana,Hyderabad,T30,36-45,Female,16.8,Cheque,Pending
INV002143,2024-07-25,102886,Sip,2470,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Net Banking,Pending
INV003672,2024-07-25,119552,Sip,23539,Uttar Pradesh,Agra,B30,36-45,Male,32.5,UPI,Pending
